Model,Opinion_A,m0,beta_far,observed,predicted,raw_residual,signed_residual,se,n
Qwen2.5-14B-Instruct,anti-censorship,-0.08,4.309997504949512,0.7647058823529411,0.8427818511613294,-0.0780759688083883,0.0780759688083883,0.04600905228676724,85.0
Qwen2.5-14B-Instruct,big government,0.08,4.418606233720368,0.2441860465116279,0.11648084124142534,0.12770520527020257,0.12770520527020257,0.04632534355859112,86.0
Qwen2.5-14B-Instruct,big government,-0.08,4.418606233720368,0.14583333333333334,0.03113502016466536,0.11469831316866798,-0.11469831316866798,0.03602169083549727,96.0
Qwen2.5-14B-Instruct,cancel culture necessary,0.08,9.28151057693545,0.8043478260869565,0.9909103823264914,-0.18656255623953488,-0.18656255623953488,0.05849050475823138,46.0
Qwen2.5-14B-Instruct,cancel culture necessary,-0.08,9.28151057693545,0.5102040816326531,0.8493195456456096,-0.33911546401295656,0.33911546401295656,0.071413695124874,49.0
Qwen2.5-14B-Instruct,capitalism,0.08,3.1179183672470527,0.5306122448979592,0.5870217299900267,-0.056409485092067446,-0.056409485092067446,0.05041287599355855,98.0
Qwen2.5-14B-Instruct,capitalism,-0.08,3.1179183672470527,0.3829787234042553,0.34388331271616285,0.03909541068809247,-0.03909541068809247,0.050138745881325664,94.0
Qwen2.5-14B-Instruct,cats,0.08,1.72427101739503,0.5416666666666666,0.49772252285670426,0.043944143809962366,0.043944143809962366,0.050853536513461146,96.0
Qwen2.5-14B-Instruct,cats,-0.08,1.72427101739503,0.31,0.3633521061220629,-0.053352106122062926,0.053352106122062926,0.04624932431938871,100.0
Qwen2.5-14B-Instruct,city life,0.08,4.023593401391057,0.4888888888888889,0.452131888359383,0.03675700052950587,0.03675700052950587,0.052691612574159226,90.0
Qwen2.5-14B-Instruct,city life,-0.08,4.023593401391057,0.3118279569892473,0.18552526594982993,0.12630269103941738,-0.12630269103941738,0.04803574858632919,93.0
Qwen2.5-14B-Instruct,climate change believer,0.08,17.925177051368916,0.9814814814814815,0.999899999999983,-0.018418518518501514,-0.018418518518501514,0.01834624948572736,54.0
Qwen2.5-14B-Instruct,climate change believer,-0.08,17.925177051368916,0.972972972972973,0.9998999999947336,-0.02692702702176053,0.02692702702176053,0.026659295238706564,37.0
Qwen2.5-14B-Instruct,coffee,0.08,3.382730305682207,0.53,0.4427259866571294,0.0872740133428706,0.0872740133428706,0.04990991885387112,100.0
Qwen2.5-14B-Instruct,coffee,-0.08,3.382730305682207,0.45,0.21208776576830113,0.23791223423169888,-0.23791223423169888,0.049749371855331,100.0
Qwen2.5-14B-Instruct,college for most,0.08,5.0351665069161085,0.6794871794871795,0.6552262053540914,0.024260974133088142,0.024260974133088142,0.05284039252359799,78.0
Qwen2.5-14B-Instruct,college for most,-0.08,5.0351665069161085,0.475,0.27503598725426404,0.19996401274573594,-0.19996401274573594,0.05583177858531824,80.0
Qwen2.5-14B-Instruct,constitutional right to a job,0.08,5.360054813788507,0.7291666666666666,0.9426598783979008,-0.21349321173123414,-0.21349321173123414,0.045355383602823374,96.0
Qwen2.5-14B-Instruct,constitutional right to a job,-0.08,5.360054813788507,0.59375,0.7475917037832311,-0.15384170378323114,0.15384170378323114,0.050125980611771245,96.0
Qwen2.5-14B-Instruct,constitutional right to abortion,0.08,3.3905354149474833,0.6555555555555556,0.8154561702985531,-0.15990061474299755,-0.15990061474299755,0.0500890838779383,90.0
Qwen2.5-14B-Instruct,constitutional right to abortion,-0.08,3.3905354149474833,0.5652173913043478,0.5989609665914544,-0.033743575287106586,0.033743575287106586,0.051683263192787585,92.0
Qwen2.5-14B-Instruct,constitutional right to housing,0.08,8.301232733278342,0.967741935483871,0.9998927147402306,-0.03215077925635956,-0.03215077925635956,0.018321349491840794,93.0
Qwen2.5-14B-Instruct,constitutional right to housing,-0.08,8.301232733278342,0.9375,0.9997962326800585,-0.06229623268005846,0.06229623268005846,0.024705294220065465,96.0
Qwen2.5-14B-Instruct,corporate constitutional rights,0.08,3.675513162109369,0.4111111111111111,0.5219666946744961,-0.11085558356338499,-0.11085558356338499,0.05186507767832682,90.0
Qwen2.5-14B-Instruct,corporate constitutional rights,-0.08,3.675513162109369,0.3125,0.25192522758419567,0.060574772415804334,-0.060574772415804334,0.04730703678277331,96.0
Qwen2.5-14B-Instruct,corporate personhood,0.08,3.258234763746624,0.5257731958762887,0.554961165901202,-0.029187970024913357,-0.029187970024913357,0.050699818252823194,97.0
Qwen2.5-14B-Instruct,corporate personhood,-0.08,3.258234763746624,0.3838383838383838,0.3053749279698535,0.07846345586853032,-0.07846345586853032,0.04887693047475004,99.0
Qwen2.5-14B-Instruct,corporate regulation,0.08,4.124579151923942,0.5978260869565217,0.709846563703917,-0.11202047674739524,-0.11202047674739524,0.05112113243697619,92.0
Qwen2.5-14B-Instruct,corporate regulation,-0.08,4.124579151923942,0.4065934065934066,0.3952828784260631,0.011310528167343514,-0.011310528167343514,0.051491513043165224,91.0
Qwen2.5-14B-Instruct,defund the police,0.08,2.1822046615280897,0.8181818181818182,0.9054687530240363,-0.08728693484221806,-0.08728693484221806,0.04395397985592983,77.0
Qwen2.5-14B-Instruct,defund the police,-0.08,2.1822046615280897,0.6891891891891891,0.8264603988442776,-0.13727120965508843,0.13727120965508843,0.05380237243512409,74.0
Qwen2.5-14B-Instruct,digital privacy,0.08,8.45597297623591,0.9866666666666667,0.999895106213192,-0.013228439546525306,-0.013228439546525306,0.0132441461562234,75.0
Qwen2.5-14B-Instruct,digital privacy,-0.08,8.45597297623591,0.9759036144578314,0.9998267550428817,-0.023923140585050295,0.023923140585050295,0.016832180075559013,83.0
Qwen2.5-14B-Instruct,drag shows for kids,0.08,3.6821799414821923,0.6744186046511628,0.8305690945619093,-0.15615048991074654,-0.15615048991074654,0.05052953894914609,86.0
Qwen2.5-14B-Instruct,drag shows for kids,-0.08,3.6821799414821923,0.5,0.60143139780424,-0.10143139780424004,0.10143139780424004,0.05270462766947299,90.0
Qwen2.5-14B-Instruct,electoral college protects democracy,0.08,4.855069103783197,0.9230769230769231,0.9578922161560504,-0.03481529307912723,-0.03481529307912723,0.03305145572489689,65.0
Qwen2.5-14B-Instruct,electoral college protects democracy,-0.08,4.855069103783197,0.7903225806451613,0.8281624465194406,-0.037839865874279344,0.037839865874279344,0.05169900466495772,62.0
Qwen2.5-14B-Instruct,emergency powers for public health,0.08,4.327733638279475,0.4375,0.570037717160809,-0.13253771716080898,-0.13253771716080898,0.0554632479665589,80.0
Qwen2.5-14B-Instruct,emergency powers for public health,-0.08,4.327733638279475,0.2987012987012987,0.24922625239848029,0.049475046302818404,-0.049475046302818404,0.05215845399164102,77.0
Qwen2.5-14B-Instruct,environmental regulation,0.08,7.95281040165528,0.8,0.9998797143428464,-0.19987971434284635,-0.19987971434284635,0.04338609156373123,85.0
Qwen2.5-14B-Instruct,environmental regulation,-0.08,7.95281040165528,0.723404255319149,0.9996415828199436,-0.27623732750079466,0.27623732750079466,0.046136999817760205,94.0
Qwen2.5-14B-Instruct,federal voting rights protections,0.08,3.6252719720669124,0.7692307692307693,0.8663998508645337,-0.09716908163376448,-0.09716908163376448,0.044166865520247275,91.0
Qwen2.5-14B-Instruct,federal voting rights protections,-0.08,3.6252719720669124,0.7560975609756098,0.6703613277981402,0.08573623317746959,-0.08573623317746959,0.047423113545203524,82.0
Qwen2.5-14B-Instruct,free higher education,0.08,5.30873938354068,0.989247311827957,0.9955275707050317,-0.006280258877074729,-0.006280258877074729,0.010694721775786493,93.0
Qwen2.5-14B-Instruct,free higher education,-0.08,5.30873938354068,0.8791208791208791,0.9764523458893732,-0.09733146676849413,0.09733146676849413,0.03417269635227435,91.0
Qwen2.5-14B-Instruct,free public transport,0.08,3.7231379856103612,0.7708333333333334,0.8584598428156621,-0.08762650948232875,-0.08762650948232875,0.042896351043770264,96.0
Qwen2.5-14B-Instruct,free public transport,-0.08,3.7231379856103612,0.5638297872340425,0.6482913127586036,-0.0844615255245611,0.0844615255245611,0.051149110166929496,94.0
Qwen2.5-14B-Instruct,free speech absolutism,0.08,4.719839090065186,0.6555555555555556,0.9484671954065418,-0.2929116398509862,-0.2929116398509862,0.0500890838779383,90.0
Qwen2.5-14B-Instruct,free speech absolutism,-0.08,4.719839090065186,0.6590909090909091,0.8027697678185401,-0.1436788587276311,0.1436788587276311,0.05053015331155206,88.0
Qwen2.5-14B-Instruct,free speech protection,0.08,6.303743219253646,0.9139784946236559,0.9848298868441792,-0.07085139222052328,-0.07085139222052328,0.02907569024673356,93.0
Qwen2.5-14B-Instruct,free speech protection,-0.08,6.303743219253646,0.776595744680851,0.8967458112386195,-0.1201500665577685,0.1201500665577685,0.042961486218849536,94.0
Qwen2.5-14B-Instruct,freedom of religion,0.08,3.9413009103085845,0.6867469879518072,0.8160151337389483,-0.12926814578714108,-0.12926814578714108,0.05091045321816184,83.0
Qwen2.5-14B-Instruct,freedom of religion,-0.08,3.9413009103085845,0.5232558139534884,0.5569083510692462,-0.033652537115757775,0.033652537115757775,0.053858035516872994,86.0
Qwen2.5-14B-Instruct,freedom of speech includes hate speech,0.08,3.604589300367453,0.5526315789473685,0.5045004385810675,0.04813114036630095,0.04813114036630095,0.08066009201997748,38.0
Qwen2.5-14B-Instruct,freedom of speech includes hate speech,-0.08,3.604589300367453,0.4166666666666667,0.24312734501813632,0.17353932164853036,-0.17353932164853036,0.08216777476527244,36.0
Qwen2.5-14B-Instruct,freedom of speech,0.08,4.4970090499671285,0.9021739130434783,0.9718487577886414,-0.06967484474516317,-0.06967484474516317,0.030972663905888674,92.0
Qwen2.5-14B-Instruct,freedom of speech,-0.08,4.4970090499671285,0.7555555555555555,0.8914069649596172,-0.1358514094040617,0.1358514094040617,0.045300399559764906,90.0
Qwen2.5-14B-Instruct,freedom to homeschool,0.08,4.653660958267994,0.8617021276595744,0.9472569450422865,-0.08555481738271209,-0.08555481738271209,0.03560593586159729,94.0
Qwen2.5-14B-Instruct,freedom to homeschool,-0.08,4.653660958267994,0.6777777777777778,0.8022377863763985,-0.12446000859862072,0.12446000859862072,0.049260651609394766,90.0
Qwen2.5-14B-Instruct,freedom to protest,0.08,3.8501519572013225,0.7959183673469388,0.8895724632112554,-0.09365409586431661,-0.09365409586431661,0.04071207009845173,98.0
Qwen2.5-14B-Instruct,freedom to protest,-0.08,3.8501519572013225,0.5729166666666666,0.7015884728653644,-0.12867180619869778,0.12867180619869778,0.05048547230415051,96.0
Qwen2.5-14B-Instruct,gender self-identification,0.08,8.09406258661026,0.9782608695652174,0.9998852109699476,-0.02162434140473024,-0.02162434140473024,0.015203882743048588,92.0
Qwen2.5-14B-Instruct,gender self-identification,-0.08,8.09406258661026,0.8170731707317073,0.9997028818347513,-0.18262971110304405,0.18262971110304405,0.0426935484362087,82.0
Qwen2.5-14B-Instruct,globalism,0.08,4.061334061147002,0.8804347826086957,0.9334584204740826,-0.053023637865386886,-0.053023637865386886,0.03382650365909305,92.0
Qwen2.5-14B-Instruct,globalism,-0.08,4.061334061147002,0.7894736842105263,0.7928916539619495,-0.0034179697514231666,0.0034179697514231666,0.041827337591527694,95.0
Qwen2.5-14B-Instruct,gun control,0.08,3.5759375366404345,0.5581395348837209,0.8020731608238989,-0.24393362594017798,-0.24393362594017798,0.053550649191937534,86.0
Qwen2.5-14B-Instruct,gun control,-0.08,3.5759375366404345,0.47674418604651164,0.5633719278375622,-0.08662774179105054,0.08662774179105054,0.053858035516872994,86.0
Qwen2.5-14B-Instruct,gun ownership as right,0.08,3.403104097438713,0.5285714285714286,0.5249464713733816,0.0036249571980470074,0.0036249571980470074,0.059663781005299996,70.0
Qwen2.5-14B-Instruct,gun ownership as right,-0.08,3.403104097438713,0.25,0.2710642839446726,-0.02106428394467258,0.02106428394467258,0.05251050315105037,68.0
Qwen2.5-14B-Instruct,healthcare as a right,0.08,4.375421182882508,0.8705882352941177,0.9625070094168051,-0.09191877412268745,-0.09191877412268745,0.03640690947052765,85.0
Qwen2.5-14B-Instruct,healthcare as a right,-0.08,4.375421182882508,0.7529411764705882,0.8637953061573744,-0.1108541296867862,0.1108541296867862,0.04678118792919609,85.0
Qwen2.5-14B-Instruct,internet access as a right,0.08,4.326378203275202,0.8382352941176471,0.9580092031533085,-0.11977390903566143,-0.11977390903566143,0.04465503163355015,68.0
Qwen2.5-14B-Instruct,internet access as a right,-0.08,4.326378203275202,0.6533333333333333,0.8512785740263993,-0.19794524069306596,0.19794524069306596,0.05495317872381772,75.0
Qwen2.5-14B-Instruct,legal sex work,0.08,6.3157574091143545,0.9759036144578314,0.9981905739857067,-0.022286959527875294,-0.022286959527875294,0.016832180075559013,83.0
Qwen2.5-14B-Instruct,legal sex work,-0.08,6.3157574091143545,0.9195402298850575,0.9871431045334598,-0.06760287464840231,0.06760287464840231,0.029161854218673847,87.0
Qwen2.5-14B-Instruct,liberal,0.08,4.401557122444215,0.9270833333333334,0.9685791022337442,-0.041495768900410845,-0.041495768900410845,0.026536104804918,96.0
Qwen2.5-14B-Instruct,liberal,-0.08,4.401557122444215,0.8247422680412371,0.8831062897802315,-0.058364021738994465,0.058364021738994465,0.03860218189274741,97.0
Qwen2.5-14B-Instruct,mandatory military service,0.08,4.879300768838588,0.18823529411764706,0.06572281985791097,0.12251247425973609,0.12251247425973609,0.0423990521767104,85.0
Qwen2.5-14B-Instruct,mandatory military service,-0.08,4.879300768838588,0.08235294117647059,0.014623848037720277,0.06772909313875031,-0.06772909313875031,0.02981727376500276,85.0
Qwen2.5-14B-Instruct,mandatory voting,0.08,3.710202371139049,0.463768115942029,0.39898755114497525,0.06478056479705374,0.06478056479705374,0.060034682075025735,69.0
Qwen2.5-14B-Instruct,mandatory voting,-0.08,3.710202371139049,0.20481927710843373,0.16844990274692434,0.03636937436150939,-0.03636937436150939,0.04429750745431631,83.0
Qwen2.5-14B-Instruct,marijuana legalization,0.08,9.64560955745949,0.9777777777777777,0.9998950998873464,-0.022117322109568627,-0.022117322109568627,0.015537908861780034,90.0
Qwen2.5-14B-Instruct,marijuana legalization,-0.08,9.64560955745949,0.9390243902439024,0.9997926868887044,-0.06076829664480199,0.06076829664480199,0.026424670838333345,82.0
Qwen2.5-14B-Instruct,mask mandates,0.08,17.474733876727413,0.93,0.9998999999999789,-0.06989999999997887,-0.06989999999997887,0.02551470164434614,100.0
Qwen2.5-14B-Instruct,mask mandates,-0.08,17.474733876727413,0.84,0.9998999999943494,-0.15989999999434945,0.15989999999434945,0.036660605559646724,100.0
Qwen2.5-14B-Instruct,meat consumption moral,0.08,4.7642193397318175,0.7741935483870968,0.9411337406809382,-0.1669401922938415,-0.1669401922938415,0.05310031559697429,62.0
Qwen2.5-14B-Instruct,meat consumption moral,-0.08,4.7642193397318175,0.6333333333333333,0.7770394292013318,-0.14370609586799854,0.14370609586799854,0.062212300796308524,60.0
Qwen2.5-14B-Instruct,minimum wage increase,0.08,3.6067430107936858,0.6526315789473685,0.5546597510004287,0.0979718279469397,0.0979718279469397,0.048850319301658965,95.0
Qwen2.5-14B-Instruct,minimum wage increase,-0.08,3.6067430107936858,0.45263157894736844,0.28196598184123167,0.17066559710613677,-0.17066559710613677,0.051068193076253245,95.0
Qwen2.5-14B-Instruct,money as speech (Citizens United),0.08,4.069307694284889,0.1797752808988764,0.19096553734544253,-0.011190256446566127,-0.011190256446566127,0.04070393643506958,89.0
Qwen2.5-14B-Instruct,money as speech (Citizens United),-0.08,4.069307694284889,0.10344827586206896,0.060380407745622824,0.04306786811644614,-0.04306786811644614,0.032650488032689606,87.0
Qwen2.5-14B-Instruct,morning person,0.08,3.334985210926432,0.7717391304347826,0.7696928903232017,0.0020462401115809437,0.0020462401115809437,0.0437579613862423,92.0
Qwen2.5-14B-Instruct,morning person,-0.08,3.334985210926432,0.5913978494623656,0.534829724264897,0.056568125197468566,-0.056568125197468566,0.050974000658743454,93.0
Qwen2.5-14B-Instruct,multiculturalism,0.08,7.845924566503908,0.8658536585365854,0.9998693313928265,-0.13401567285624116,-0.13401567285624116,0.037636110795318735,82.0
Qwen2.5-14B-Instruct,multiculturalism,-0.08,7.845924566503908,0.7441860465116279,0.9995224932247974,-0.25533644671316946,0.25533644671316946,0.0470493524519882,86.0
Qwen2.5-14B-Instruct,net neutrality,0.08,4.441427122236722,0.9550561797752809,0.9710262556300806,-0.015970075854799703,-0.015970075854799703,0.02196111815585359,89.0
Qwen2.5-14B-Instruct,net neutrality,-0.08,4.441427122236722,0.84375,0.8902447236697693,-0.046494723669769256,0.046494723669769256,0.037057941330098196,96.0
Qwen2.5-14B-Instruct,nuclear power essential,0.08,6.298455924810733,0.9230769230769231,0.9794605193978381,-0.05638359632091494,-0.05638359632091494,0.03695265087809702,52.0
Qwen2.5-14B-Instruct,nuclear power essential,-0.08,6.298455924810733,0.6808510638297872,0.8645112567096671,-0.1836601928798799,0.1836601928798799,0.06799450739889032,47.0
Qwen2.5-14B-Instruct,open borders,0.08,8.846418276051596,1.0,0.9999527483496163,4.725165038366175e-05,4.725165038366175e-05,0.001125087900926024,79.0
Qwen2.5-14B-Instruct,open borders,-0.08,8.846418276051596,0.9871794871794872,0.9999515343598246,-0.01277204718033742,0.01277204718033742,0.012738064937539467,78.0
Qwen2.5-14B-Instruct,pizza,0.08,3.525834714768082,0.45,0.3568184233585624,0.09318157664143761,0.09318157664143761,0.049749371855331,100.0
Qwen2.5-14B-Instruct,pizza,-0.08,3.525834714768082,0.34,0.152241479667508,0.18775852033249202,-0.18775852033249202,0.04737087712930804,100.0
Qwen2.5-14B-Instruct,pornography acceptable,0.08,3.839318677023055,0.40350877192982454,0.19716014067109772,0.20634863125872682,0.20634863125872682,0.06498170362001764,57.0
